Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1119026,2014-02-21 11:18:01,2014-01-15 16:34:04,611889,177799513,611889,290,121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119026/SRR1119026.sralite.1,SRX433772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533924,SAMN02585086,simple,4072,Capsicum annuum,GSM1308335,,,,,,,no,,,,,GEO,SRA127681,,public,1429728D27C773AA8D398A85A935C2B1,A55D8EE9FAC7DB2472D22F74286F527F
SRR1119027,2014-02-21 11:18:01,2014-01-15 16:34:07,696099,202204951,696099,290,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119027/SRR1119027.sralite.1,SRX433772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533924,SAMN02585086,simple,4072,Capsicum annuum,GSM1308335,,,,,,,no,,,,,GEO,SRA127681,,public,26AFD50656E0124307775A15D51C07A6,C8D068F2EA2BF59142AC88D9E085BDA1
SRR1119028,2014-02-21 11:18:01,2014-01-15 16:34:06,704900,200389829,704900,284,134,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119028/SRR1119028.sralite.1,SRX433773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533925,SAMN02585083,simple,4072,Capsicum annuum,GSM1308336,,,,,,,no,,,,,GEO,SRA127681,,public,46409E50DC45C18A0C045D49FBD9A680,DAA18AF003E5FF553935E17F5413C5C5
SRR1119029,2014-02-21 11:18:01,2014-01-15 16:34:08,704557,200318327,704557,284,137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119029/SRR1119029.sralite.1,SRX433773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533925,SAMN02585083,simple,4072,Capsicum annuum,GSM1308336,,,,,,,no,,,,,GEO,SRA127681,,public,672007DF3960E716E508C327161069D0,BFF95994922CA0F1A36C63CC52A21EB7
SRR1119030,2014-02-21 11:18:01,2014-01-15 16:34:11,789287,224405291,789287,284,148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119030/SRR1119030.sralite.1,SRX433773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533925,SAMN02585083,simple,4072,Capsicum annuum,GSM1308336,,,,,,,no,,,,,GEO,SRA127681,,public,FAC9C49E68D92E71A6D6B6DADFBAEF0A,D854B40F12A8BFC2884AD5D8B631C568
SRR1119031,2014-02-21 11:18:01,2014-01-15 16:34:05,656695,191406631,656695,291,127,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119031/SRR1119031.sralite.1,SRX433774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533926,SAMN02585088,simple,4072,Capsicum annuum,GSM1308337,,,,,,,no,,,,,GEO,SRA127681,,public,18842C1DB449EC5BBFA502AD56539B3F,FA3A1738E3D309F60291CBD94D446CBE
SRR1119032,2014-02-21 11:18:01,2014-01-15 16:34:09,658048,191823146,658048,291,130,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119032/SRR1119032.sralite.1,SRX433774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533926,SAMN02585088,simple,4072,Capsicum annuum,GSM1308337,,,,,,,no,,,,,GEO,SRA127681,,public,F9AD12566AB9F5907B1141E9A2FA7714,4BA25503EE1AE6A268220393444C7FCD
SRR1119033,2014-02-21 11:18:01,2014-01-15 16:34:08,716543,208777608,716543,291,136,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119033/SRR1119033.sralite.1,SRX433774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533926,SAMN02585088,simple,4072,Capsicum annuum,GSM1308337,,,,,,,no,,,,,GEO,SRA127681,,public,9B680C8B639210B9B7B5483F7A81B7A9,B8B148A9FA0F7DAEB7CE3AB2728F7014
SRR1119034,2014-02-21 11:18:01,2014-01-15 16:34:12,777482,226604608,777482,291,150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119034/SRR1119034.sralite.1,SRX433775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533927,SAMN02585085,simple,4072,Capsicum annuum,GSM1308338,,,,,,,no,,,,,GEO,SRA127681,,public,6E7A40487F7746EE14B86967D8960EA4,CAD60AD5DC670F6109D552004E6907A5
SRR1119035,2014-02-21 11:18:01,2014-01-15 16:34:13,767469,223690788,767469,291,152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119035/SRR1119035.sralite.1,SRX433775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533927,SAMN02585085,simple,4072,Capsicum annuum,GSM1308338,,,,,,,no,,,,,GEO,SRA127681,,public,EB9129B66680A2D412FFEB78E9B313C9,49F316D07848D752D2CA0F59C48D6F87
SRR1119036,2014-02-21 11:18:01,2014-01-15 16:34:14,843416,245797138,843416,291,161,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119036/SRR1119036.sralite.1,SRX433775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533927,SAMN02585085,simple,4072,Capsicum annuum,GSM1308338,,,,,,,no,,,,,GEO,SRA127681,,public,A2AC0F1AFEC394877DEEF053C153C076,77B38D1D162277D6E4731565EED9492D
SRR1119037,2014-02-21 11:18:01,2014-01-15 16:34:07,700825,203325649,700825,290,135,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119037/SRR1119037.sralite.1,SRX433776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533928,SAMN02585084,simple,4072,Capsicum annuum,GSM1308339,,,,,,,no,,,,,GEO,SRA127681,,public,5FAFD1162EB18A71CC5125391466ED72,E5FF5CAED6788D8F2BB9E9F1BE886ABF
SRR1119038,2014-02-21 11:18:01,2014-01-15 16:36:10,696257,202021379,696257,290,138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119038/SRR1119038.sralite.1,SRX433776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533928,SAMN02585084,simple,4072,Capsicum annuum,GSM1308339,,,,,,,no,,,,,GEO,SRA127681,,public,6DB1643E7FA11B944E547A0B8287E197,F476D5F55B2B58712E6E47B82FC6F2BF
SRR1119039,2014-02-21 11:18:01,2014-01-15 16:36:14,763208,221427274,763208,290,146,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/119/SRR1119039/SRR1119039.sralite.1,SRX433776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP035434,PRJNA235215,2,235215,SRS533928,SAMN02585084,simple,4072,Capsicum annuum,GSM1308339,,,,,,,no,,,,,GEO,SRA127681,,public,6E68E603AD41979130E1DE1F749A5A09,54C1FC3B8E3CDA479592B4A2AE7A3CF1
